ProviderId,Name,Upin,DateOpened,DateClosed
10089552,The Mandeville School,163563,2022-01-01,NULL
10089116,The Purbeck School,163503,2022-02-01,NULL
10089553,Sandhurst School,163629,2022-02-01,NULL
10087514,The King's CofE Academy,162686,2021-04-01,NULL
10084544,Glossopdale School and Sixth Form,151915,2020-12-01,NULL
10083617,Queen's Croft High School,141266,2019-09-01,NULL
10087731,The Emmbrook School,163315,2021-04-01,NULL
10083590,Chancellor's School,151991,2019-07-01,NULL
10087284,The De Montfort School,163161,2021-01-01,NULL
10087069,Mayfield School,162429,2021-06-01,NULL
10088739,BOA Stage and Screen Production Academy,163402,2021-09-01,NULL
10083494,Critchill Special School,151887,2019-06-01,NULL
10083600,Kemball School,141458,2019-07-01,NULL
10083493,Ashgate Croft School,151876,2019-06-01,NULL
10084125,St Andrew's Academy,151901,2019-09-01,NULL
10084156,Budmouth Academy Weymouth,151790,2019-09-01,NULL
10067721,Grange School,140738,2019-05-01,NULL
10065366,Worcester Sixth Form College,139504,2019-04-01,NULL
10084488,Bilborough College,152002,2019-11-01,NULL
10089548,St John Fisher Catholic Academy,163596,2021-12-01,NULL
10086867,Walbottle Academy,162912,2020-09-01,NULL
10064829,John Willmott School,139539,2019-07-01,NULL
10085213,Hamilton School,151993,2020-01-01,NULL
10084228,Tupton Hall School,141364,2019-10-01,NULL
10067064,Penny Field School,138215,2021-05-01,NULL
10083497,Bardwell School,141517,2019-06-01,NULL
10083190,Morecambe Bay Academy,151721,2019-05-01,NULL
10082960,Archbishop Ilsley Catholic School,141168,2019-05-01,NULL
10083618,The Friary School,141094,2019-09-01,NULL
10084223,Willoughby Academy,162242,2019-09-01,NULL
10085811,North Ridge Community School,162482,2020-04-01,NULL
10082972,Woodside Academy,151774,2019-04-01,NULL
10087309,St Bede's Catholic School and Byron Sixth Form College,163146,2021-01-01,NULL
10083594,Crosshill Special School,151776,2019-10-01,NULL
10087318,Chipping Sodbury School,163126,2021-04-01,NULL
10083027,Beckmead Park Academy,140494,2019-04-01,NULL
10088227,Lady Lumley's School,163208,2021-05-01,NULL
10088118,Orchard Manor School,163282,2021-04-01,NULL
10084494,St Peter's Catholic School,162225,2019-10-01,NULL
10086843,Sedgehill Academy,162199,2020-09-01,NULL
10084539,Queensbury School,151719,2020-09-01,NULL
10083020,Elms Bank,151687,2019-04-01,NULL
10087314,Highfields School,163131,2021-10-01,NULL
10086870,West Gate School,162446,2021-11-01,NULL
10086798,Brook House Junior,162600,2021-04-01,NULL
10084203,Woodseats Primary School,151913,2019-09-01,NULL
10089548,St John Fisher Catholic Academy,163596,2021-12-01,NULL
10089751,"St Joseph's Catholic Primary School, a Voluntary Academy",163599,2022-02-01,NULL
10087553,"St Robert's Catholic Primary School, A Voluntary Academy",132377,2021-03-01,NULL
10085818,Finchingfield St John the Baptist CofE Primary Academy,162166,2020-04-01,NULL
10084214,Tolleshunt D'Arcy St Nicholas Primary Academy,162246,2019-09-01,NULL
10089894,Hillbourne Primary School,163656,2022-04-01,NULL
10088904,King Edward VI Northfield School for Girls,163505,2021-09-01,NULL
10084189,King Edward VI Balaam Wood Academy,162256,2019-09-01,NULL
10090470,The Minster Junior School,163842,2022-04-01,NULL
10089761,Clayton Village Primary School,163635,2022-04-01,NULL
10087093,Grove House Primary School,162421,2020-11-01,NULL
10085820,Elmsleigh Infant & Nursery School,162570,2020-04-01,NULL
10083912,North East Derbyshire Support Centre,141338,2019-08-01,NULL
10083902,St Clare's School,151904,2019-08-01,NULL
10087075,Birches Head Academy,163114,2020-12-01,NULL
10084115,Etruscan Primary School,141425,2020-06-01,NULL
10082358,Oakhill Primary School,141448,2019-05-01,NULL
10082359,Abbey Hulton Primary School,141436,2019-05-01,NULL
10082357,Forest Park Primary School,141423,2019-05-01,NULL
10084116,St Mark's CofE Primary School,141444,2020-06-01,NULL
10083600,Kemball School,141458,2019-07-01,NULL
10083601,Watermill School,141466,2019-07-01,NULL
10086012,Abbot's Hall Community Primary School,162594,2020-05-01,NULL
10086013,Bosmere Community Primary School,162599,2020-05-01,NULL
10085825,Combs Ford Primary School,162672,2020-04-01,NULL
10086011,Chilton Community Primary School,162601,2020-05-01,NULL
10086010,Freeman Community Primary School,162606,2020-05-01,NULL
10089103,Whitehouse Community Primary School,163511,2021-09-01,NULL
10083020,Elms Bank,151687,2019-04-01,NULL
10083030,Unsworth Primary School,151707,2019-04-01,NULL
10082914,Hazel Wood High School,151724,2019-04-01,NULL
10082948,Brettenham Primary School,141186,2019-04-01,NULL
10084122,Bishop Ullathorne Catholic School,162145,2019-09-01,NULL
10084745,Heatherwood School,162291,2019-11-01,NULL
10085600,Cranbury College,162159,2020-08-01,NULL
10084543,The King's Church of England School,131431,2022-02-01,NULL
10085847,Stuart Bathurst Catholic High School,162625,2020-04-01,NULL
10082710,Jesmond Park Academy,141111,2019-08-01,NULL
10067761,Sherburn High School,140813,2019-10-01,NULL
10084477,Ivy House School,162293,2019-10-01,NULL
10085594,The Thomas Adams School,162309,2020-03-01,NULL
10084120,Cardinal Newman Catholic School,162151,2019-09-01,NULL
10086293,Mabel Prichard School,162641,2020-11-01,NULL
10067731,Wath Academy,140664,2019-04-01,NULL
10086880,King Edward VI College Stourbridge,162888,2021-02-01,NULL
10088757,Fox Grove School,163420,2021-09-01,NULL
10081937,Co-op Academy Bebington,141120,2019-04-01,NULL
10085855,St Martins School,151908,2020-05-01,NULL
10089242,Richard Huish College,163528,2021-10-01,NULL
10088876,The North School,163474,2022-01-01,NULL
10086146,Stubbin Wood School,162444,2020-06-01,NULL
10086792,"The Holy Family Catholic School, A Voluntary Academy",162962,2021-09-01,NULL
10089113,Sir John Hunt Community Sports College,163496,2022-02-01,NULL
10088764,Kensington Queensmill School,163428,2021-09-01,NULL
10084217,Kineton High School,120850,2019-09-01,NULL
10086751,All Saints RC School,152137,2021-09-01,NULL
10088068,Harlow Academy,163204,2021-04-01,NULL
10085013,Coppice School,162285,2019-12-01,NULL
10084175,Prudhoe Community High School,151822,2019-09-01,NULL
10086801,Queensmill School,162192,2021-06-01,NULL
10082929,Wollaston School,141462,2019-04-01,NULL
10087577,Trinity Catholic School,163164,2021-01-01,NULL
10086757,The Holmesdale School,162628,2021-09-01,NULL
10082995,Thomas Bewick School,141622,2019-04-01,NULL
10087068,Alsop High School,162595,2020-11-01,NULL
10089100,St Paul's Catholic College,163500,2022-01-01,NULL
10088096,St Mary's Catholic School,163305,2021-09-01,NULL
10084227,The John Roan School,141646,2019-09-01,NULL
10083667,St Robert of Newminster Catholic School and Sixth Form College,124149,2019-07-01,NULL
10088075,"St. Bede's and St. Joseph's Catholic College, A Voluntary Academy",162944,2022-02-01,NULL
10086770,St Peter's Catholic School,162948,2021-04-01,NULL
10086731,Kingfield Primary School,162923,2020-10-01,NULL
10082955,Walton Oak Primary School,151849,2019-04-01,NULL
10085412,Darley Dene Primary School,162476,2020-02-01,NULL
10087503,The Austen Academy,162830,2021-04-01,NULL
10088864,Christ The King Catholic and Church of England Primary School,162155,2022-04-01,NULL
10084126,Ravensdale Junior School,162194,2019-09-01,NULL
10086844,Ashbrook Junior School,162710,2020-09-01,NULL
10085001,Lawn Primary School,139341,2019-12-01,NULL
10083210,Divine Saviour Roman Catholic Primary School,151792,2019-05-01,NULL
10090165,"St John Fisher Catholic Primary School, a Voluntary Academy",163648,2022-04-01,NULL
10083211,Holy Rood Catholic Primary School,151799,2019-05-01,NULL
10083209,St John Catholic Primary School,151835,2019-05-01,NULL
10089254,Whiteknights Primary School,151703,2022-01-01,NULL
10084538,Busill Jones Primary School,141631,2019-12-01,NULL
10086879,Yew Tree Primary School,162491,2021-09-01,NULL
10085857,St John's Church of England Infant and Nursery School,162621,2020-07-01,NULL
10086289,Athersley South Primary School,151761,2020-07-01,NULL
10084541,Sutton Park Primary,151726,2019-12-01,NULL
10088772,Prince Albert High School,163438,2021-09-01,NULL
10076954,The Ferns Primary Academy,151889,2019-06-01,NULL
10089747,Folly Hill Infant Academy,163625,2022-03-01,NULL
10083654,Hale Nursery & Primary Academy,151797,2019-10-01,NULL
10089557,Kersey Church of England Primary School,163588,2021-11-01,NULL
10088877,Mundella Primary School,163493,2021-09-01,NULL
10086869,Consilium Evolve,163021,2020-10-01,NULL
10084128,All Saints Church of England Infant Academy,151988,2019-09-01,NULL
10084127,All Saints Church of England Junior Academy,151987,2019-09-01,NULL
10087504,Rushmere Hall Primary School,163242,2021-02-01,NULL
10085005,Oldfleet Primary School,162433,2019-12-01,NULL
10087331,Werneth School,163088,2021-01-01,NULL
10087517,"Thorncombe, St Mary's Church of England Primary Academy",162445,2021-02-01,NULL
10083599,St Gabriel's CofE Primary School,151976,2019-09-01,NULL
10086778,Lyngford Park Primary School,162611,2021-01-01,NULL
10086144,Pamphill Church of England First School,162617,2020-10-01,NULL
10089759,Ermington Primary School,163640,2022-01-01,NULL
10089758,"Manor Primary School, Ivybridge",163643,2022-01-01,NULL
10089757,Ugborough Primary School,163651,2022-01-01,NULL
10087289,Lightwoods Primary Academy,163137,2021-06-01,NULL
10086783,Wallbrook Primary Academy,162534,2021-01-01,NULL
10084223,Willoughby Academy,162242,2019-09-01,NULL
10084224,Cherry Willingham Primary Academy,141187,2019-09-01,NULL
10084197,Arlecdon Primary School,152138,2019-09-01,NULL
10084199,Thornhill Primary School,162244,2019-09-01,NULL
10089556,Oulder Hill Leadership Academy,163212,2022-03-01,NULL
10085570,Starbank School,162561,2020-10-01,NULL
10084188,"The Olive School, Small Heath",152135,2019-09-01,NULL
10083657,The Valley Leadership Academy,151789,2019-07-01,NULL
10084730,North Cave Church of England Primary School,162294,2019-11-01,NULL
10083615,Skelton Primary School,151978,2019-07-01,NULL
10088745,Castle East School,163407,2021-09-01,NULL
10082931,Hawthorn Community Primary School,151691,2019-04-01,NULL
10089754,Halstead Community Primary School,163642,2022-03-01,NULL
10086788,Moulsecoomb Primary School,162481,2021-11-01,NULL
10090053,Holland Junior School,163704,2022-04-01,NULL
10087072,Woodcote Primary School,162766,2020-11-01,NULL
10084157,Belvedere Infant School,152145,2019-09-01,NULL
10084468,The St Teresa Catholic Primary School,162241,2019-12-01,NULL
10087324,St Antony's Catholic Primary School,162946,2022-09-01,NULL
10084179,Our Lady of Lourdes RC Primary School,151814,2019-09-01,NULL
10084180,SS Peter and Paul's Catholic Primary School,151830,2019-09-01,NULL
10084230,Ashbrook School,152140,2019-10-01,NULL
10082200,Priors Hall - A Learning Community,141613,2020-04-01,NULL
10084232,Holmwood School,162172,2019-10-01,NULL
10086828,St Mary and St Giles Church of England School,162527,2021-03-01,NULL
10084547,Northleigh CofE Primary School,138443,2020-04-01,NULL
10084185,Beal Vale Primary School,152143,2019-09-01,NULL
10084505,St Anne's Catholic Primary School,162204,2019-10-01,NULL
10088816,The Trinity School,163445,2021-09-01,NULL
10084734,Long Sutton County Primary School,162358,2019-11-01,NULL
10089106,Lutton St Nicholas Primary Academy,163486,2021-09-01,NULL
10087547,Surfleet Primary School,163226,2021-03-01,NULL
10084222,Thurlby Community Primary Academy,151782,2020-01-01,NULL
10089107,Gedney Church End Primary Academy,163482,2021-09-01,NULL
10087335,Grove Lea Primary School,162716,2021-03-01,NULL
10082930,Woodford Church of England Primary School,151857,2019-06-01,NULL
10083029,Raunds Park Infant School,151826,2019-06-01,NULL
10088219,Redwell Primary School,163343,2021-08-01,NULL
10090205,"St Roberts Catholic First School, Morpeth",163775,2022-04-01,NULL
10090175,"St Marys Catholic Primary School, Forest Hall",163773,2022-04-01,NULL
10090174,"St Stephens Catholic Primary School, Newcastle",163776,2022-06-01,NULL
10087349,St Catherine's Catholic Primary School,163072,2021-01-01,NULL
10087347,Our Lady and St Anne's Catholic Primary School,163065,2020-12-01,NULL
10087733,"Star of the Sea Catholic Primary School, Whitley Bay",163312,2021-08-01,NULL
10089428,"St Columba's Catholic Primary School, Wallsend",163556,2021-10-01,NULL
10087736,"St Alban's Catholic Primary School, Walker",163288,2021-04-01,NULL
10089430,"St Aidan's Catholic Primary School, Wallsend",163554,2021-10-01,NULL
10089429,"St Bernadettes Catholic Primary, Wallsend",163555,2021-10-01,NULL
10087351,St Charles' Catholic Primary School,163074,2021-04-01,NULL
10082679,Sacred Heart Primary School,140596,2019-05-01,NULL
10089431,"St Teresa's Catholic Primary School, Heaton",163561,2021-10-01,NULL
10087738,"English Martyrs' Catholic Primary School, Fenham",163274,2021-04-01,NULL
10087348,St Lawrence's Catholic Primary School,163081,2020-12-01,NULL
10090178,"St John Vianney Catholic Primary School, West Denton",163771,2022-04-01,NULL
10090177,"St Cuthberts Catholic Primary School, Kenton",163768,2022-04-01,NULL
10090176,"St Vincents Catholic Primary School, Newcastle",163777,2022-04-01,NULL
10087735,"St Cuthbert's Catholic Primary School, North Shields",163293,2021-08-01,NULL
10087734,"St Joseph's Catholic Primary School, North Shields",163303,2021-08-01,NULL
10087732,"St Mary's Catholic Primary School, North Shields",163306,2021-08-01,NULL
10089433,"St Oswald's Catholic Primary School, Gosforth",163560,2021-10-01,NULL
10087740,"St Mark's Catholic Primary School, Westerhope",163304,2021-04-01,NULL
10082949,Fleecefield Primary School,141213,2019-04-01,NULL
10082950,Wilbury Primary School,141106,2019-04-01,NULL
10082951,Raynham Primary School,141265,2019-04-01,NULL
10081931,Oughtibridge Primary School,140894,2019-05-01,NULL
10083188,Bradfield Dungworth Primary School,141434,2019-05-01,NULL
10081932,Loxley Primary School,141341,2019-05-01,NULL
10083186,Stannington Infant School,141441,2019-05-01,NULL
10081930,Nook Lane Junior School,140890,2019-05-01,NULL
10083187,Wharncliffe Side Primary School,141465,2019-05-01,NULL
10090063,William Rhodes Primary and Nursery School,163653,2022-03-01,NULL
10085828,Chaucer Junior School,162568,2020-04-01,NULL
10089246,Riddings Junior School,163529,2021-11-01,NULL
10086819,Ladywood Primary School,162783,2020-12-01,NULL
10086807,Waingroves Primary School,162634,2020-12-01,NULL
10085830,Chaucer Infant School,162567,2020-05-01,NULL
10086820,Field House Infant School,162782,2020-12-01,NULL
10083913,Longford CofE Primary School,141343,2019-08-01,NULL
10083339,Richardson Endowed Primary School,141336,2019-06-01,NULL
10087717,St George's CofE Primary School,163295,2022-04-01,NULL
10082960,Archbishop Ilsley Catholic School,141168,2019-05-01,NULL
10087742,St Joseph's Catholic Primary School,163302,2021-09-01,NULL
10064827,Holy Trinity Catholic School,141131,2019-05-01,NULL
10087745,The Rosary Catholic Primary School,163163,2021-09-01,NULL
10082959,Holy Souls Catholic Primary School,151862,2019-05-01,NULL
10087744,St Chad's Catholic Primary School,163291,2021-09-01,NULL
10082993,Highfields Primary School,151692,2019-04-01,NULL
10082991,Uplands Infant School,151706,2019-04-01,NULL
10082992,Green Lane Infant School,151689,2019-04-01,NULL
10089421,Bishopthorpe Infant School,163476,2022-03-01,NULL
10087299,Crudgington Primary School,163013,2021-01-01,NULL
10085012,Wrekin View Primary School,162375,2019-12-01,NULL
10083907,St Mary and St Chad CofE First School,131654,2019-08-01,NULL
10084736,St Marys CofE Primary School,162372,2019-11-01,NULL
10085823,Disley Primary School,162353,2020-04-01,NULL
10084544,Glossopdale School and Sixth Form,151915,2020-12-01,NULL
10087139,Hague Bar Primary School,162757,2020-11-01,NULL
10088756,Euler Academy,163419,2021-09-01,NULL
10088899,New Pastures Primary School,163363,2021-09-01,NULL
10083008,Marshland Primary Academy,133969,2019-04-01,NULL
10083009,Brooke Primary Academy,133959,2019-04-01,NULL
10082971,Castilion Primary School,151768,2019-04-01,NULL
10085573,Owler Brook Primary School,162435,2020-04-01,NULL
10084996,Lepton CofE Primary Academy,162426,2020-02-01,NULL
10089427,"St John Vianney Catholic Primary School, Hartlepool",163557,2021-12-01,NULL
10087554,"St Cuthbert's Catholic Primary School, Hartlepool",163076,2021-03-01,NULL
10087573,"St Joseph's Catholic Primary School, Hartlepool",163078,2021-02-01,NULL
10087341,"St Bega's Catholic Primary School, Hartlepool",163071,2020-12-01,NULL
10087572,"St Teresa's Catholic Primary School, Hartlepool",163085,2021-02-01,NULL
10087723,"St Cuthbert's Catholic Primary School, Stockton",163077,2021-04-01,NULL
10087722,"St Patrick's Catholic Primary School, Stockton",163084,2021-04-01,NULL
10084235,St William's Catholic Primary School,162233,2019-09-01,NULL
10088423,"St Charles' Catholic Primary School, Tudhoe",163371,2021-06-01,NULL
10087340,"St Chad's Catholic Primary School, Witton Park",163073,2020-12-01,NULL
10088424,"St Joseph's Catholic Primary School, Coundon",163372,2021-06-01,NULL
10088422,"Our Lady and St Thomas Catholic Primary School, Willington",163366,2021-07-01,NULL
10089905,"St Wilfrid's Catholic Primary School, Bishop Auckland",163662,2022-02-01,NULL
10089904,"Blessed John Duckett Catholic Primary School, Tow Law",163655,2022-02-01,NULL
10084111,St Teresa's Catholic Primary School,141066,2019-09-01,NULL
10084109,Horsmonden Primary Academy,152020,2019-09-01,NULL
10084108,Paddock Wood Primary Academy,162188,2019-09-01,NULL
10088768,Leigh Academy Rainham,163432,2021-09-01,NULL
10082956,Warboys Primary Academy,151850,2019-04-01,NULL
10083206,Welbourne Primary Academy,151851,2019-05-01,NULL
10085843,Richard Barnes Academy,162630,2020-05-01,NULL
10086764,Tudor Grange Primary Academy Perdiswell,162928,2021-04-01,NULL
10084124,Tudor Grange Primary Academy Yew Tree,162255,2019-09-01,NULL
10088740,Brook Mead Academy,163403,2021-08-31,NULL
10087548,Fosse Mead Primary Academy,162878,2021-09-01,NULL
10084137,Abbey Mead Primary Academy,151875,2019-09-01,NULL
10088746,Chatten Free School,163409,2021-09-01,NULL
10089251,Dixons Broadgreen Academy,163199,2021-12-01,NULL
10088775,The Beacon College,163441,2021-09-01,NULL
10087570,Plymouth High School for Girls,163182,2021-02-01,NULL
10087140,Ormskirk Academy,162924,2021-11-01,NULL
10085525,Gateway Sixth Form College,162573,2020-04-01,NULL
10088761,Harris Clapham Sixth Form,163424,2021-09-01,NULL
10065149,Esher Sixth Form College,139291,2019-09-01,NULL
10087074,Steyning Grammar School,163027,2020-12-01,NULL
10083017,Lower Heath CofE Primary School,151804,2019-04-01,NULL
10081928,Red Oaks Primary School,141281,2019-08-01,NULL
10084743,Orchid Vale Primary School,162297,2020-10-01,NULL
10086816,Lillington Primary School,162312,2021-01-01,NULL
10084226,Seathorne Primary Academy,133091,2019-09-01,NULL
10083026,All Saints Church of England Primary School,151763,2019-04-01,NULL
10083670,Chilton Trinity School,140505,2019-10-01,NULL
10088748,Chestnut Park Primary,163411,2021-09-01,NULL
10086292,Knaphill School,162176,2020-07-01,NULL
10086291,The Knaphill Lower School,162238,2020-07-01,NULL
10083667,St Robert of Newminster Catholic School and Sixth Form College,124149,2019-07-01,NULL
10089559,"St Joseph's Catholic Junior School, Birtley",163598,2021-11-01,NULL
10087509,"St Oswald's Catholic Primary, Wrekenton",163246,2021-03-01,NULL
10089912,"St Peter's Catholic Primary School, Low Fell",163729,2022-02-01,NULL
10089913,"Corpus Christi Catholic Primary School, Gateshead",163702,2022-02-01,NULL
10088225,"St Joseph's Catholic Primary School, Gateshead",163352,2021-06-01,NULL
10074471,St Anne's Catholic Primary School,151902,2019-06-01,NULL
10087147,"St Michael's Catholic Primary School, Esh Village",163108,2021-03-01,NULL
10083680,St Bede's  Catholic Primary School,151903,2019-07-01,NULL
10089434,"St Philip Neri Catholic Primary School, Dunston",163605,2021-11-01,NULL
10089910,"St Joseph's Catholic Primary School, Blaydon",163719,2022-02-01,NULL
10088224,"St Augustine's Catholic Primary School, Gateshead",163346,2021-06-01,NULL
10083668,Our Lady Queen of Peace Catholic Primary School,151895,2019-07-01,NULL
10089435,"St Joseph's Catholic Infant School, Birtley",163597,2021-11-01,NULL
10087508,"St Alban's Catholic Primary School, Pelaw",163243,2021-03-01,NULL
10083666,St John Boste Catholic Primary School,151906,2019-07-01,NULL
10083683,St Michael's Catholic Primary School,151909,2019-07-01,NULL
10083682,St Joseph's Catholic Primary School,151907,2019-07-01,NULL
10087144,"St Cuthbert's Catholic Primary School, Chester-Le-Street",163149,2020-12-01,NULL
10087094,"St Bede's Catholic Primary School, Sacriston",163022,2020-11-01,NULL
10087505,"St Mary's Catholic Primary School, Blackhill",163245,2021-03-01,NULL
10087090,"St Benet's Catholic Primary School, Ouston",163023,2021-03-01,NULL
10088229,"St Patrick's Catholic Primary School, Dipton",163355,2021-05-01,NULL
10089425,"St Pius Xth Catholic Primary School, Consett",163606,2021-11-01,NULL
10088912,Hawthorne Primary and Nursery School,163278,2022-02-01,NULL
10090474,Bishop Ellis Catholic Voluntary Academy,141177,2022-06-01,NULL
10086809,Tarvin Primary School,162530,2020-12-01,NULL
10086871,Eaton Primary School,162354,2020-12-01,NULL
10086736,St Joseph's Catholic Primary School,162936,2021-03-01,NULL
10086734,"St Mary's Catholic Primary School, a Voluntary Academy",162947,2021-03-01,NULL
10086733,"Holy Family Catholic High School, A Voluntary Academy",162951,2021-03-01,NULL
10084498,Benson Church of England Primary School,162277,2019-10-01,NULL
10083337,May Park Primary School,141644,2019-09-01,NULL
10084491,Nythe Primary School,151813,2020-02-01,NULL
10087292,Liden Academy,162892,2021-02-01,NULL
10083341,Little Thurrock Primary School,151960,2019-06-01,NULL
10087086,Bonnygate Primary School,162711,2020-12-01,NULL
10082974,Horndon-On-the-Hill CofE Primary School,141603,2019-04-01,NULL
10084501,North Walsham High School,162295,2019-10-01,NULL
10087552,Abbey Primary School,163238,2021-05-01,NULL
10084404,Chew Magna Primary School,141202,2019-06-01,NULL
10086301,Paulton Infant School,162726,2020-10-01,NULL
10077323,Pensford Primary School,151819,2019-06-01,NULL
10082978,Castle Primary School,151767,2019-07-01,NULL
10075934,Cameley CEVC Primary School,141190,2019-06-01,NULL
10086300,St Mary's Church of England Primary School,162733,2020-08-01,NULL
10087306,Wrawby St Mary's CofE Primary School,163166,2021-03-01,NULL
10084155,Two Rivers High School,141100,2019-09-01,NULL
10088735,Ark Soane Academy,163398,2021-09-01,NULL
10088874,Malton Primary Academy,163487,2022-01-01,NULL
10085594,The Thomas Adams School,162309,2020-03-01,NULL
10088881,Roselands Infants' School,163495,2021-09-01,NULL
10088866,Stafford Junior School,163224,2021-09-01,NULL
10086794,Berry Pomeroy Parochial CofE Primary School,162278,2022-06-01,NULL
10086295,Brixham Church of England Primary School,162566,2020-09-01,NULL
10083664,Simms Cross Primary School,151957,2020-12-01,NULL
10083663,Ditton Primary School,151961,2019-07-01,NULL
10090330,Frodsham Weaver Vale Primary School,163828,2022-05-01,NULL
10088755,Edgar Wood Academy,163418,2021-09-01,NULL
10089243,Kingsway Park High School,163525,2022-02-01,NULL
10086537,Woodhouse West Primary School,162449,2020-08-01,NULL
10088868,Alsagers Bank Primary Academy,134226,2021-09-01,NULL
10088780,Treetops Free School,163447,2021-09-01,NULL
10088089,The Richard Clarke First School,163162,2021-09-01,NULL
10084503,Callow End CofE Primary School,162149,2020-11-01,NULL
10084504,Broadheath CofE Primary School,162148,2019-12-01,NULL
10084502,Martley CofE Primary School,162179,2019-12-01,NULL
10085816,Hawthorn Primary School,162558,2020-04-01,NULL
10089114,"St Francis of Assisi Catholic Primary School, a Voluntary Academy",163498,2022-04-01,NULL
10085575,"St Augustine's Catholic Primary School, A Voluntary Academy",151832,2020-03-01,NULL
10085576,"St Urban's Catholic Primary School, a Voluntary Academy",151840,2020-03-01,NULL
10087319,"Corpus Christi Catholic College, A Voluntary Academy",162850,2021-04-01,NULL
10086815,"Sacred Heart Catholic Primary School, a Voluntary Academy",151828,2020-10-01,NULL
10085852,"St Paul's Catholic Primary School, a Voluntary Academy",151839,2020-04-01,NULL
10085577,"Immaculate Heart of Mary Catholic Primary School, A Voluntary Academy",151802,2020-03-01,NULL
10085578,"Holy Rosary and St Anne's Catholic Primary School, a Voluntary Academy",151800,2020-03-01,NULL
10085593,Finmere Church of England Primary School,162571,2020-03-01,NULL
10085398,Pheasey Park Farm Primary School and Early Years Centre,162360,2020-02-01,NULL
10084487,Catherine Wayte Primary School,151882,2019-12-01,NULL
10085597,Brook Field Primary School,124154,2020-05-01,NULL
10089895,Greenmeadow Primary School,163641,2022-03-01,NULL
10085013,Coppice School,162285,2019-12-01,NULL
10085811,North Ridge Community School,162482,2020-04-01,NULL
10085833,Becton School,151878,2020-04-01,NULL
10084745,Heatherwood School,162291,2019-11-01,NULL
10061506,Crags Community School,134426,2019-10-01,NULL
10084479,Broadhempston Village Primary School,151989,2019-10-01,NULL
10084481,Drake's Church of England Primary School,162286,2019-12-01,NULL
10084474,Acresfield Academy,162345,2019-10-01,NULL
10084182,Meltham Moor Primary School,151808,2019-09-01,NULL
10084181,Netherton Infant and Nursery School,151811,2019-09-01,NULL
10084183,Honley High School,151801,2019-09-01,NULL
10086805,Dogsthorpe Infant School,162477,2020-12-01,NULL
10082946,North Beckton Primary School,151812,2019-04-01,NULL
10083649,Golborne Community Primary School,138427,2019-07-01,NULL
10082995,Thomas Bewick School,141622,2019-04-01,NULL
10084113,Northborough Primary School,162183,2019-09-01,NULL
10089764,Bury Church of England High School,134686,2022-01-01,NULL
10089553,Sandhurst School,163629,2022-02-01,NULL
10088895,Middlewich High School,163488,2021-12-01,NULL
10089769,Rokeby School,132316,2021-12-01,NULL
10087070,Eastlea Community School,162847,2021-01-01,NULL
10089768,Lister Community School,132465,2021-12-01,NULL
10083342,Paternoster School,151773,2019-06-01,NULL
10086288,Belmont School,152144,2020-07-01,NULL
10086850,Pondhu Primary School,162929,2020-09-01,NULL
10084208,Poltair School,162190,2019-09-01,NULL
10088771,Newquay Primary Academy,163435,2021-09-01,NULL
10086874,Campton Academy,162712,2020-11-01,NULL
10086882,Cherry Orchard Primary School,162853,2021-04-01,NULL
10087314,Highfields School,163131,2021-10-01,NULL
10083346,Homefields Primary School,141460,2019-07-01,NULL
10082923,Chellaston Junior School,141431,2019-04-01,NULL
10082925,Chellaston Infant School,141432,2019-04-01,NULL
10090189,Hanson Academy,163788,2022-06-01,NULL
10084228,Tupton Hall School,141364,2019-10-01,NULL
10085598,North Wingfield Primary and Nursery Academy,162296,2020-03-01,NULL
10083671,Tupton Primary and Nursery Academy,151868,2019-07-01,NULL
10089099,Orchard Primary School,163494,2021-09-01,NULL
10084146,Wainscott Primary School,162248,2019-09-01,NULL
10065513,"St. Mary's Church of England Primary School, Edwinstowe",141219,2019-12-01,NULL
10088873,Mount CofE Primary School,163492,2021-11-01,NULL
10085408,Haggonfields Primary and Nursery School,162422,2020-02-01,NULL
10081651,Gamston CofE Primary School,141422,2021-12-01,NULL
10084221,Milford Junior School,162181,2019-09-01,NULL
10088076,Fleetdown Primary Academy,132049,2021-04-01,NULL
10088920,Great Dunham Primary School,134757,2021-07-01,NULL
10087321,Brackenwood Junior School,162856,2021-01-01,NULL
10088749,"Christ Church, Church of England Secondary Academy",163412,2021-09-01,NULL
10090200,Redhill Primary School,163764,2022-04-01,NULL
10090199,Moorhill Primary School,163760,2022-04-01,NULL
10086806,Endon High School,162605,2020-11-01,NULL
10086817,Waterside Primary School,162954,2021-02-01,NULL
10085212,The Meadows Primary Academy,132064,2020-01-01,NULL
10085858,St John's Catholic Primary School,140837,2020-09-01,NULL
10086851,Oaklands School,162759,2020-09-01,NULL
10088903,Rufford Primary School,163390,2021-09-01,NULL
10086838,Newsome Academy,162432,2021-03-01,NULL
10085809,Old Bank Academy,162616,2020-04-01,NULL
10085850,St Peter's Catholic Primary School,152022,2020-04-01,NULL
10082975,St Mary's Catholic Primary School,151836,2019-04-01,NULL
10082371,Holy Cross Catholic Primary School,141533,2019-11-01,NULL
10082236,Colmers Farm Primary School,141596,2019-04-01,NULL
10088079,St Nicholas Church School,163307,2021-04-01,NULL
10084724,Swainswick Church School,162307,2019-11-01,NULL
10083019,Sarratt Church of England Primary School,141047,2019-04-01,NULL
